datetime,created_at,updated_at,timestamp,zone_name,carbon_intensity_avg,carbon_intensity_direct_avg,carbon_intensity_production_avg,carbon_intensity_discharge_avg,carbon_intensity_import_avg,total_production_avg,total_storage_avg,total_discharge_avg,total_import_avg,total_export_avg,total_consumption_avg,production_sources,power_origin_percent_fossil_avg,power_origin_percent_renewable_avg,power_production_percent_fossil_avg,power_production_percent_renewable_avg,power_production_nuclear_avg,power_production_geothermal_avg,power_production_biomass_avg,power_production_coal_avg,power_production_wind_avg,power_production_solar_avg,power_production_hydro_avg,power_production_gas_avg,power_production_oil_avg,power_production_unknown_avg,power_consumption_nuclear_avg,power_consumption_geothermal_avg,power_consumption_biomass_avg,power_consumption_coal_avg,power_consumption_wind_avg,power_consumption_solar_avg,power_consumption_hydro_avg,power_consumption_gas_avg,power_consumption_oil_avg,power_consumption_unknown_avg,power_consumption_battery_discharge_avg,power_consumption_hydro_discharge_avg,power_net_discharge_battery_avg,power_net_discharge_hydro_avg,power_net_import_BE_avg,carbon_intensity_exchange_BE_avg,power_net_import_FR_avg,carbon_intensity_exchange_FR_avg,power_net_import_GB-NIR_avg,carbon_intensity_exchange_GB-NIR_avg,power_net_import_GB-ORK_avg,carbon_intensity_exchange_GB-ORK_avg,power_net_import_IE_avg,carbon_intensity_exchange_IE_avg,power_net_import_NL_avg,carbon_intensity_exchange_NL_avg,power_net_import_NO-NO2_avg,carbon_intensity_exchange_NO-NO2_avg,latest_forecasted_wind_x_avg,latest_forecasted_wind_y_avg,latest_forecasted_solar_avg,latest_forecasted_temperature_avg,latest_forecasted_dewpoint_avg,latest_forecasted_precipitation_avg,latest_forecasted_price_avg,latest_forecasted_production_avg,latest_forecasted_consumption_avg,latest_forecasted_power_net_import_BE_avg,latest_forecasted_power_net_import_FR_avg,latest_forecasted_power_net_import_GB-NIR_avg,latest_forecasted_power_net_import_GB-ORK_avg,latest_forecasted_power_net_import_IE_avg,latest_forecasted_power_net_import_NL_avg,latest_forecasted_power_net_import_NO-NO2_avg,latest_forecasted_production_solar_avg,latest_forecasted_production_wind_avg
2022-01-06T03:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-05-24T21:19:44.429092+00:00,1641438000,GB,229.42,155.13,242.6,,154.48,24663,0,0,4336.75,16.46,28983.29,bmreports.com,40.53,32.89,43.53,32.18,5990.5,,2407,0,5068,0,461.5,10591.5,0,144.5,7705.31,0.41,2491.88,301.04,5736.97,0.42,1286.85,11279.11,16.21,154.42,0,15.06,,0,503.75,176.1,1978,82.62,,,-16.46,231.86,476,236.9,685,390.27,694,54.33,0.54,4.29,0,277.06,271.87,0.02,,,,496,1989,,,476,694,,,
2022-01-06T04:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-05-24T21:19:39.711021+00:00,1641441600,GB,201.75,134.26,209.21,,160.35,24440,0,0,4406.25,0,28846.25,bmreports.com,34.85,38.49,36.7,38.81,5985,,2311.5,0,6716.5,0,457.5,8827.5,0,142,7688.9,0.63,2398.36,309.15,7329.86,0.74,1354.42,9577.91,15.37,153.56,0,17.5,,0,653.25,186.71,1865,89.36,,,,,504,229.02,690,414.11,694,24.15,0.64,4.85,0,277.1,271.84,0.03,,,,648,1874,,,500,696,,,
2022-01-06T05:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-05-24T21:19:44.429092+00:00,1641445200,GB,216.63,145.44,221.31,,160.19,25737,0,0,2132.75,0,27869.75,bmreports.com,38.46,38.5,39.62,37.14,5980.5,,2237.5,0,6900,0,421.5,10071,0,126.5,6421.78,0.04,2267.69,149.71,7288.7,0.06,1134.68,10434.21,4.59,129.18,0,39.16,,0,423.75,184.53,279,91.49,,,,,504,238.97,232,433.35,694,24.42,0.46,6.31,0,277.28,272.41,0.07,,,,420,244,,,500,209,,,
2022-01-06T06:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2022-05-24T21:19:48.997462+00:00,1641448800,GB,235.66,160.63,245.4,252.57,122.83,28289,0,156.5,2464.5,103,30807,bmreports.com,42.45,35.65,44.6,34.39,5975.5,,2354,0,6825,0,446,12566,0,122.5,6743.36,0.15,2373.07,132.21,7153.78,0.07,1247.49,12802.96,17.69,127.04,0,209.31,,156.5,145.5,211.99,1121,108.05,,,,,504,265.26,-103,235.52,694,24.59,0.31,7.24,0,277.34,272.86,0.22,,,,142,1131,,,500,-96,,,
2022-01-06T07:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2022-05-24T21:19:44.429092+00:00,1641452400,GB,258.55,179.91,270.34,252.57,124.49,33270.5,0,211.5,2917.21,166.25,36232.96,bmreports.com,47.55,33.21,50.12,32.06,5966.5,,2459.5,0,7509,0,553,16602.5,0,180,6966.82,0.41,2478.14,142.15,7805.61,5.51,1436.77,16860.26,38.1,199.31,0,299.04,,211.5,-62.25,258.45,1708,113.17,,,11.21,34.26,504,302.02,-104,258.44,694,24.77,0.13,8.14,0,277.43,273.34,0.23,,,,-65,1725,,,500,-58,,,
2022-01-06T08:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-05-24T21:20:26.963170+00:00,1641456000,GB,263.68,184.69,276.03,252.57,128.83,35848.5,0,80,3278.04,351,38855.54,bmreports.com,48.84,32.8,51.57,31.81,5969,,2470.5,0,8138,151,590.5,18217.5,0,312,7131.03,0.35,2486.84,150.11,8373.31,183.77,1502.16,18458.99,47.17,333.6,0,188.23,,80,152.5,216.61,1916,108.6,,,11.54,13,504,324.92,-351,263.68,694,24.9,-0.13,8.95,0,277.59,273.84,0.54,,,,147,1927,,,500,-358,,,
2022-01-06T09:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2022-05-24T21:20:26.963170+00:00,1641459600,GB,257.72,180.12,270.28,252.57,133.72,37016,0,350,3733.83,125,40974.83,bmreports.com,47.26,34.61,49.98,34.05,5967,,2468,0,8698,687,520.5,18317.5,0,358,7424.99,0.27,2516.4,161.76,8976.98,812.4,1431.86,18780.27,54.51,380.82,0,434.6,,350,565,199.22,1990,106.55,,,11.83,13,473,332.4,-125,257.82,694,24.96,-0.4,9.76,1.47,277.98,274.56,0.93,,,,563,2003,,,461,-118,,,
2022-01-06T10:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-05-24T21:20:26.963170+00:00,1641463200,GB,256.82,179.42,265.28,252.57,151.83,37934.5,0,718.5,3027.97,0,41680.97,bmreports.com,46.86,36.49,48.67,35.92,5956.5,,2459.5,0,9450.5,784,470,18544.5,0,269.5,6939.96,0.06,2500.47,143.35,9673.81,970.72,1285.29,19074.86,36.64,290.25,0,765.56,,718.5,483,179.43,1186,98.22,,,13.97,13,287,330.83,364,395.87,694,25.03,0.23,10.07,7.99,278.25,274.8,1.37,,,,479,1183,,,279,404,,,
2022-01-06T11:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-05-24T21:19:48.997462+00:00,1641466800,GB,240.57,167.17,249.33,252.57,135.26,39200,0,13.5,3261.67,0,42475.17,bmreports.com,44.5,38.84,46.48,38.42,5920.5,,2455.5,0,11459,680,457,18044.5,0,183.5,7075.84,0.03,2495.8,141.52,11719.24,904.52,1302.71,18535.46,34.67,202.52,0,62.87,,13.5,368,164.22,1548,89.82,,,13.67,13,310,327.21,330,372.04,692,25.03,0.6,10.58,16.21,278.72,275.34,1.84,,,,356,1565,,,299,332,,,
2022-01-06T12:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2022-05-24T21:19:39.711021+00:00,1641470400,GB,233.75,161.88,240.56,252.57,152.87,39285.5,0,23.5,3313.32,0,42622.32,bmreports.com,43.14,40.45,44.71,40.24,5918.5,,2465,0,12351,522,455,17427,0,147,6990.91,0.04,2519.08,130.34,12622.47,814.17,1209.21,18089.33,17.9,164.52,0,64.35,,23.5,967.25,152.83,903,83.63,,,13.07,13,91,327.2,651,361.13,688,26.35,1.5,10.65,24.14,278.91,275.64,2.29,,,,962,910,,,80,658,,,
2022-01-06T13:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2022-05-24T21:19:44.429092+00:00,1641474000,GB,230.93,159.67,237.78,,141.21,39379,0,0,3006.12,0,42385.12,bmreports.com,42.66,40.8,44.17,40.83,5907,,2464.5,0,12700.5,440.5,471.5,17245,0,150,7010.51,0.03,2516.66,93.76,12946.5,659.43,1121.87,17825.75,9.97,166.34,0,34.33,,0,910.25,143.23,929,78.39,,,12.87,13,1,323.07,566,364.24,587,24.94,2.48,10.07,63.85,279.02,275.91,0.44,,,,899,940,,,4,572,,,
2022-01-06T14:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2022-05-24T21:19:48.997462+00:00,1641477600,GB,229.62,158.5,236.19,,134.9,38659,0,0,2680.25,0,41339.25,bmreports.com,42.41,40.91,43.82,41.11,5824.5,,2464,0,12634,316,480.5,16802.5,0,137.5,6897.58,0.02,2513.86,70.84,12892.92,437.7,1022.48,17312.12,8.26,153.7,0,29.83,,0,902.5,131.1,850,78.16,,,13.75,13,0,,433,380.59,481,24.61,3.35,9.64,57.23,279.06,276.15,0.91,,,,892,852,,,0,436,,,
2022-01-06T15:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2022-05-24T21:19:44.429092+00:00,1641481200,GB,225.98,155.77,233.05,,123.14,38403,0,0,2639.05,0,41042.05,bmreports.com,41.68,41.29,43.18,41.62,5837,,2468,0,12930.5,74.5,510.5,16445.5,0,137,6987.96,0.01,2514.04,64.97,13206.53,111.23,1063.34,16891.72,10.5,151.89,0,39.93,,0,722.75,133.87,1127,80.64,,,12.3,13,37,325.47,284,401.37,456,24.4,3.81,8.82,50.89,279.21,276.32,1.25,,,,713,1137,,,42,286,,,
2022-01-06T16:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-05-24T21:19:39.711021+00:00,1641484800,GB,224.6,155.22,230.69,252.57,145.2,38921,0,780,3264.73,0,42965.73,bmreports.com,40.42,43.22,41.83,43.41,5861,,2468,0,13420,2.5,564.5,16399.5,0,205.5,7027.48,0.03,2518.08,118.19,13820.4,9.52,1336.08,17017.27,22.31,221.78,0,874.73,,780,817.5,152.62,1172,85.98,,,11.23,13,147,334.31,434,420.87,683,24.24,4.85,8.34,39.79,279.09,276.29,1.65,,,,809,1190,,,145,439,,,
2022-01-06T17:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-05-24T21:19:44.429092+00:00,1641488400,GB,231.31,160.81,233.3,252.57,194.82,39580,0,1400,2971,0,43951,bmreports.com,41.03,44.04,41.6,44.11,5856,,2470,0,13621.5,2,583.5,16673,0,374,6561.9,0.03,2507.05,145.12,14087.08,2.98,1278.64,17491.67,17.86,391.03,0,1467.65,,1400,671.25,152.28,590,92.62,,,10.75,13,12,340.39,993,403.88,694,24.03,5.14,8.22,33.31,279.19,276.39,1.95,,,,662,593,,,9,1045,,,
2022-01-06T18:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2022-05-24T21:19:44.429092+00:00,1641492000,GB,224.49,155.37,225.31,252.57,199.91,38957,0,1250,2725.54,15,42917.54,bmreports.com,39.64,45.64,40.03,45.4,5856.5,,2469.5,0,13837.5,0.5,698.5,15695.5,0,399,6317.82,0.05,2511.81,150.89,14458.94,0.5,1314.1,16445.3,12.63,415.86,0,1289.63,,1250,968.25,144.32,-15,225.67,,,11.29,13,0,,1052,369.22,694,23.84,5.75,7.77,27.76,279.19,276.32,2.32,,,,957,-27,,,0,1066,,,
2022-01-06T19:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2022-05-24T21:16:04.920097+00:00,1641495600,GB,206.1,140.65,210.63,252.57,155.85,36857.5,0,378.5,3671.85,0,40907.85,bmreports.com,36.75,46.35,37.86,46.39,5861.5,,2459.5,0,13781.5,0.5,655.5,13853.5,0,245.5,6912.61,0.06,2518.33,165.98,14619.7,0.51,1378.83,14602.83,14.69,257.03,0,437.29,,378.5,1047,126.18,863,85.1,,,5.85,13,10,330.17,1052,329.76,694,23.66,6.49,6.96,0,279.15,276.11,0.33,,,,1032,881,,,11,1066,,,
2022-01-06T20:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2022-05-24T21:19:44.429092+00:00,1641499200,GB,182.03,121.34,187.96,252.57,133.21,33759.5,0,75,4205.45,0,38039.95,bmreports.com,31.92,48.95,33.23,49.44,5862,,2442.5,0,13629,0.5,580.5,11057.5,0,187.5,7277.46,0.06,2509.81,160.63,14598.88,0.53,1374.8,11773.36,14.76,199.92,0,129.74,,75,1047,110.31,1395,82.54,,,7.45,13,11,319.23,1051,294.52,694,23.68,7.04,6.16,0,279.11,275.9,0.6,,,,1032,1412,,,11,1066,,,
2022-01-06T21:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2022-05-24T21:20:26.963170+00:00,1641502800,GB,158.49,101.85,162.54,252.57,124.62,30281.5,0,45,3749.77,0,34076.27,bmreports.com,26.71,52.54,27.6,53.08,5859,,2443,0,13119,0.5,490.5,8214,0,155.5,7071.16,0.05,2502.79,143.31,14060.69,0.53,1249.33,8779.85,18.09,167.05,0,83.43,,45,939,103.33,1147,75.81,,,7.77,13,107,310.49,855,273.2,694,23.65,7.16,5.69,0,279.15,276,0.85,,,,926,1185,,,106,866,,,
2022-01-06T22:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2022-05-24T21:16:04.920097+00:00,1641506400,GB,138.86,85.64,137.92,,147.62,27740,0,0,2935.96,547,30128.96,bmreports.com,22.37,56.86,22.27,56.59,5866,,2394,0,12774,0,529.5,6057,0,119.5,6258.97,0.05,2403.7,147.45,13573.42,0.05,1132.22,6453.9,17.02,126.55,0,15.63,,0,1026.75,90.43,-547,138.07,,,5.21,13,163,290.22,1048,253.32,693,39.99,8.04,4.25,0,278.92,275.45,1.12,,,,1012,-576,,,160,1066,,,
2022-01-06T23:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-05-24T21:20:26.963170+00:00,1641510000,GB,105.01,58.93,99.21,252.57,148.51,24156,0,98.5,2881.95,525,26611.45,bmreports.com,14.73,61.88,13.78,62.1,5851.5,,2246.5,0,12242.5,0,475.5,3211.5,0,128.5,6226.37,0.09,2264.84,174.8,13143.09,0.08,947.84,3600.39,13.6,139.96,0,100.4,,98.5,980,82.5,-525,104.96,,,9.95,13,147,269.59,1051,238.54,694,81.7,8.29,3.92,0,278.97,275.48,1.31,,,,966,-517,,,145,1066,,,
2022-01-07T00:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2022-05-24T21:19:48.997462+00:00,1641513600,GB,92.11,49.29,85.47,,144.31,23080,0,0,2934.2,31,25983.2,bmreports.com,12.28,63.27,11.04,63.63,5847.5,,2107.5,0,12142.5,0,435,2426,0,121.5,6354.02,0.09,2174.22,176.35,13375.59,0.1,879.8,2876.51,11.47,134.96,0,0.09,,0,1026.75,80.74,-31,90.14,,,9.45,13,152,264.2,1052,230.56,694,83.25,8.59,3.15,0,278.82,275.17,1.54,,,,1012,-9,,,151,1066,,,
2022-01-07T01:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-05-24T21:19:39.711021+00:00,1641517200,GB,90.34,48.39,84.16,,123.95,22719,0,0,4181.02,0,26900.02,bmreports.com,11.96,61.98,10.73,64.15,5707.5,,2091,0,12081.5,1.5,400.5,2314,0,123,7007.97,0.09,2174.99,208.83,13597.88,1.6,894.02,2864.53,17.79,132.23,0,0.09,,0,1027,71.1,1105,56.71,,,5.02,13,298,260.08,1052,226.85,694,95.58,8.78,2.59,0,278.65,274.88,0.22,,,,1012,1133,,,299,1066,,,
2022-01-07T02:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-05-24T21:19:39.711021+00:00,1641520800,GB,90.85,49.18,82.95,,138.33,22746,0,0,3785.26,0,26531.26,bmreports.com,12.08,63.01,10.59,64.59,5646,,2032.5,0,12265.5,2,392,2278.5,0,129.5,6607.47,0.1,2112.31,221.61,13768.09,2.09,827.79,2835.74,14.68,141.26,0,0.09,,0,1027,85.02,607,54.09,,,7.26,13,398,245.52,1052,227.54,694,95.54,8.88,2.19,0,278.49,274.64,0.42,,,,1012,602,,,398,1066,,,
2022-01-07T03:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-05-24T21:19:48.997462+00:00,1641524400,GB,90.33,49.5,82.25,,135.32,22156.5,0,0,3979,2.2,26133.3,bmreports.com,12.18,62.22,10.66,64.12,5586.5,,1869.5,0,11950,0.5,387.5,2234,0,128.5,6688.47,0.1,1950.64,224.8,13462.59,0.59,846.63,2814.17,11.98,133.22,0,0.1,,0,1027,85.71,806,53.65,,,-2.2,82.73,400,236.92,1052,231.06,694,99.95,8.89,2.19,0,278.43,274.54,0.64,,,,1012,821,,,396,1066,,,
2022-01-07T04:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-05-24T21:19:39.711021+00:00,1641528000,GB,92.13,49.98,83,,153.09,22308.5,0,0,3340.86,0,25649.36,bmreports.com,12.3,63.27,10.6,64.27,5606.5,,1993,0,11960,0.5,384.5,2237,0,127,6264.71,0.09,2062.04,219,13329.41,0.59,833.73,2796.4,9.06,134.23,0,0.11,,0,1027,81.41,151,55.94,,,0.86,44.99,416,228.48,1052,246.99,694,93.3,9.28,1.17,0,278.2,274.14,0.83,,,,1012,150,,,412,1066,,,
2022-01-07T05:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-05-24T21:20:26.963170+00:00,1641531600,GB,94.68,51.44,85.21,,163.18,22968.5,0,0,3176.16,338,25806.66,bmreports.com,12.75,63.26,10.94,64.07,5739,,2106.5,0,12210.5,0,400,2376,0,136.5,6190.54,0.06,2136.2,202.63,13230.36,0.06,949.74,2939.16,9.67,142.37,0,5.87,,0,1027,95.29,-338,94.74,,,3.16,13,400,238.92,1052,270.19,694,58.45,9.37,0.98,0,278.23,274.1,1.12,,,,1012,-324,,,393,1066,,,
2022-01-07T06:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-05-24T21:19:48.997462+00:00,1641535200,GB,120.43,70.99,115.4,,164.52,26116,0,0,2976.64,452,28640.64,bmreports.com,18.3,60.03,17.36,60.49,5784,,2347.5,0,12933,0.5,516.5,4401.5,0,133,6206.56,0.05,2363.67,166.57,13678.01,0.54,1142.79,4923.99,15.2,136.05,0,7.2,,0,1027,101.51,-452,120.12,,,0.64,13,205,265.31,1050,290.41,694,37.66,9.34,0.5,0,278.18,273.89,1.33,,,,1012,-443,,,186,1065,,,
2022-01-07T07:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2022-05-24T21:19:48.997462+00:00,1641538800,GB,180.06,116.26,181.46,252.57,160.75,32228,0,78.5,2663.75,1212.57,33757.68,bmreports.com,30.66,51.36,31.05,51.08,5772.5,,2947,0,12823.5,0,653,9896.5,0,135.5,6069.84,0.05,2896.54,130.27,13091.75,0.56,1245.94,10075.92,9.32,135.48,0,102.01,,78.5,1026.75,104.54,-1211,179.5,,,-1.57,142.42,8,302.12,935,311.62,694,39.14,9.23,0.05,0,278.09,273.67,0.19,,,,1012,-1203,,,9,947,,,
2022-01-07T08:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2022-05-24T21:20:26.963170+00:00,1641542400,GB,209.67,139.94,213.19,252.57,150.55,35733.5,0,300,2343.74,301,38076.24,bmreports.com,36.89,46.87,37.76,46.24,5766,,3017.5,0,12513,86,748,13461.5,0,141.5,6183.13,0.04,3040.42,114.89,13016.38,93.99,1371.46,13779.07,9.61,145.84,0,321.4,,300,950,106.57,-301,209.36,,,1.74,30.86,34,325.03,664,319.76,694,40.71,8.97,-0.23,0,278.02,273.55,0.38,,,,937,-266,,,33,672,,,
2022-01-07T09:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-05-24T21:16:04.920097+00:00,1641546000,GB,200.92,133.06,210.3,252.57,111.61,36613.5,0,293,4015.25,2.9,40918.85,bmreports.com,35.06,47.25,37.04,47.31,5775.5,,3074,0,12422.5,890.5,780.5,13529.5,0,141,7238.75,0.05,3139.06,129.5,13192.8,1026.2,1628.54,14062.83,10.99,144.38,0,345.77,,293,965.25,111.21,1665,78.01,,,-2.9,201.07,2,332.52,689,276.08,694,28.86,8.54,0.06,1.35,278.05,273.84,0.6,,,,952,1734,,,2,696,,,
2022-01-07T10:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2022-05-24T21:16:04.920097+00:00,1641549600,GB,198.33,130.72,208.89,252.57,109.09,36826,0,185,4471.5,2.86,41479.64,bmreports.com,34.53,47.64,36.73,47.72,5753.5,,3077.5,0,11963,1660,776.5,13457.5,0,138,7394.7,0.05,3145.17,136.46,12786.41,1899.23,1670.84,14032.71,12.19,141.98,0,259.91,,185,995.5,113.49,1972,75.01,,,-2.86,179.36,0,,810,259.54,694,24.04,8.79,-0.61,9.78,278.14,273.65,0.79,,,,982,1990,,,0,821,,,
2022-01-07T11:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-05-24T21:20:26.963170+00:00,1641553200,GB,201.1,132.9,212.54,,106.54,37166,0,0,4496,1.06,41660.94,bmreports.com,35.32,47.44,37.68,47.4,5544.5,,3059,0,11916,1910,731.5,13852,0,153,7183.95,0.04,3124.62,132.86,12757.57,2180.06,1625.4,14412.65,12.11,157.01,0,74.67,,0,924,106.68,1999,74.99,,,-1.06,154.58,0,,879,243.28,694,24.12,8.61,-0.64,22.81,278.47,274.15,1.11,,,,912,2014,,,0,886,,,
2022-01-07T12:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2022-05-24T21:19:39.711021+00:00,1641556800,GB,207.95,138.61,219.46,252.57,112.79,36903,0,137.5,4526.64,0,41567.14,bmreports.com,36.71,46.37,39.08,46.3,5415.5,,3000,0,11756,1530,725.5,14310,0,166,7029.77,0.04,3060.15,135.06,12621.61,1816.12,1608.75,14942.8,13.56,170,0,169.3,,137.5,780.5,108.45,2000,71.18,,,0.14,82.26,0,,1052,253.62,694,24.12,8.67,-1.02,37.14,278.68,274.25,1.38,,,,770,2014,,,0,1066,,,
2022-01-07T13:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-05-24T21:19:48.997462+00:00,1641560400,GB,215.36,144.45,227.92,252.57,102.72,36461,0,484,4224.75,2.56,41167.19,bmreports.com,37.82,45.1,40.36,45.08,5382,,3025.5,0,11483,904,756.5,14630,0,280,7031.33,0.03,3085.82,103.22,12236.09,1128.81,1609.67,15173.44,11.91,282.94,0,503.96,,484,797.75,106.37,2000,67.16,,,-2.56,216.32,0,,733,270.18,694,24.16,8.81,-1.54,122,278.87,274.25,0.19,,,,787,2014,,,-4,731,,,
2022-01-07T14:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2022-05-24T21:16:04.920097+00:00,1641564000,GB,226.04,153.07,239.85,252.57,110.42,36266,0,133.5,4362,0.73,40760.77,bmreports.com,40.33,42.59,43.13,42.47,5242.5,,3053.5,0,11131,385,757.5,15297,0,399.5,6960.76,0.04,3123.62,118.77,11875.58,553.18,1620.33,15904.77,12.68,404.19,0,186.84,,133.5,1010,113.9,1950,68.6,,,-0.73,145.47,0,,708,305.18,694,24.39,8.65,-2.17,113.55,278.92,274.24,0.35,,,,997,1964,,,0,716,,,
2022-01-07T15:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-05-24T21:20:26.963170+00:00,1641567600,GB,233.02,158.56,246.39,252.57,131.47,36223.5,0,21.5,4772,24.25,40992.75,bmreports.com,42.17,40.74,44.95,40.68,5210,,3079,0,10759.5,107.5,776,16149.5,0,142,7006.4,0.05,3154.32,162.88,11595.78,181.65,1672.41,16959.24,16.47,148.19,0,95.38,,21.5,1027,121.3,2000,71.09,,,-1.25,157.63,-23,230.03,1051,327.13,694,24.41,8.37,-2.66,96.39,278.7,274.13,0.51,,,,1012,2014,,,-25,1066,,,
2022-01-07T16:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-05-24T21:16:04.920097+00:00,1641571200,GB,243.17,167.05,255.63,252.57,144.07,37134.5,0,1321,4794.93,3,43247.43,bmreports.com,42.77,41.09,45.23,41.23,5205.5,,3099.5,0,10536.5,0.5,897.5,17126.5,0,268.5,6978.53,0.05,3174.95,181.67,11283.84,10.47,1812.64,18025.11,17.53,275.44,0,1487.24,,1321,1047.5,129.91,2000,75.91,,,1.43,36.89,-3,246.32,1052,366.89,694,24.4,7.8,-2.48,76.52,278.58,274.05,0.67,,,,1032,2014,,,-8,1066,,,
2022-01-07T17:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-05-24T21:16:04.920097+00:00,1641574800,GB,252.6,174.98,265.98,252.57,146.8,37889.5,0,1726.5,4793.5,65.88,44343.62,bmreports.com,44.01,40.44,46.52,40.34,5207,,3098,0,10241.5,0,915.5,17767,0,660.5,6897.07,0.07,3170.52,196.67,10978.57,3.28,1867.02,18635.94,17.54,665.4,0,1911.54,,1726.5,1047.5,139.74,2000,78.62,,,-4.88,253.22,-61,250.72,1052,364.24,694,24.32,7.42,-2.73,61.61,278.31,273.85,0.74,,,,1032,2014,,,-60,1066,,,
2022-01-07T18:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2022-05-24T21:19:48.997462+00:00,1641578400,GB,256.45,177.92,270.29,252.57,150.96,36885.5,0,1706.5,4776.25,1.03,43367.22,bmreports.com,44.74,39.05,47.35,38.82,5338,,3042,0,9306,0,925.5,17667.5,0,606.5,7027.44,0.09,3124.97,220.8,10019.18,1.28,1884.57,18551.39,17.6,613.83,0,1906.07,,1706.5,1030.25,145.66,2000,81.35,,,-1.03,185.93,0,,1052,372.11,694,24.33,6.98,-2.55,51.34,278.24,273.74,0.83,,,,1017,2014,,,0,1066,,,
2022-01-07T19:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2022-05-24T21:20:26.963170+00:00,1641582000,GB,256.56,177.31,269.4,252.57,153.75,36190.5,0,1191,4470.25,6.31,41845.44,bmreports.com,45.53,37.77,48.06,37.5,5397,,3052,0,8921,0,853.5,17679.5,0,287.5,6987.41,0.1,3126.87,225.6,9581.14,0.83,1787.36,18515.4,17.61,294.18,0,1308.95,,1191,724.25,147.46,2000,81.7,,,-6.31,255.81,0,,1052,380.43,694,24.36,6.67,-2.22,0,278.21,273.63,0.06,,,,715,2014,,,0,1066,,,
2022-01-07T20:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-05-24T21:19:48.997462+00:00,1641585600,GB,250.85,172.22,261.66,252.57,160.19,34641.5,0,99.5,4132.25,10.32,38862.93,bmreports.com,45.52,36.85,47.88,36.57,5401.5,,3030.5,0,8880,0,696.5,16453,0,180,6852.06,0.08,3093.22,219.83,9439.33,0.26,1612.78,17265.74,20.06,186.23,0,173.34,,99.5,421.25,153.48,1932,79.65,,,-10.32,250.69,34,319.32,1051,395.53,694,24.29,6.33,-1.64,0,278.17,273.61,0.11,,,,415,1947,,,33,1066,,,
2022-01-07T21:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2022-05-24T21:16:04.920097+00:00,1641589200,GB,240.17,163.08,251.78,252.57,153.83,31311,0,107.5,4227.75,7.37,35638.88,bmreports.com,43.04,37.49,45.49,37.32,5399.5,,2952.5,0,8108.5,0,556.5,14136.5,0,157.5,6937.66,0.06,3014.47,203.6,8696.97,0.03,1482.33,14948.01,25.5,162.96,0,167.28,,107.5,503.75,159.04,1996,76.57,,,-7.37,240.29,124,310.58,910,397.92,694,24.2,6.17,-0.65,0,278.27,274.15,0.14,,,,500,2014,,,124,920,,,
